"Domain" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"OTU3076" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Phaeosphaeriaceae" "UNKNOWN" "UNKNOWN"
"OTU4973" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Tricholomataceae" "g:Resupinatus" "s:Resupinatus_alboniger_SH526692.07FU"
"OTU4378" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Erysiphales" "f:Erysiphaceae" "g:Erysiphe" "UNKNOWN"
"OTU2779" "d:Fungi" "p:Basidiomycota" "c:Exobasidiomycetes" "o:Golubeviales" "f:Golubeviaceae" "g:Golubevia" "s:Golubevia_pallescens_SH201125.07FU"
"OTU1276" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Chaetothyriales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1850" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3240" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Xylariales" "f:Diatrypaceae" "g:Diatrype" "UNKNOWN"
"OTU1835" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4783" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2786" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1292" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3800" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3171" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1719" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Diaporthales" "f:Diaporthaceae" "g:Stenocarpella" "s:Stenocarpella_maydis_SH185509.07FU"
"OTU1480" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypocreales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1063" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Russulales" "f:Stereaceae" "g:Stereum" "s:Stereum_ostrea_SH196432.07FU"
"OTU2778" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1934" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5276" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Trechisporales" "f:Trechisporales_fam_Incertae_sedis" "g:Sistotremastrum" "UNKNOWN"
"OTU1826" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7474" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Corticiales" "f:Punctulariaceae" "g:Punctularia" "s:Punctularia_strigosozonata_SH197231.07FU"
"OTU2442" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Polyporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2371" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Russulales" "f:Stereaceae" "g:Stereum" "UNKNOWN"
"OTU7582" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4659" "d:Fungi" "p:Basidiomycota" "c:Exobasidiomycetes" "o:Microstromatales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5007" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Russulales" "f:Peniophoraceae" "g:Peniophora" "UNKNOWN"
"OTU1952" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3102" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2817" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5077" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2011" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5228" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Lentitheciaceae" "g:Keissleriella" "UNKNOWN"
"OTU1670" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Polyporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1754" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Erysiphales" "f:Erysiphaceae" "UNKNOWN" "UNKNOWN"
"OTU3773" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Polyporales" "f:Polyporales_fam_Incertae_sedis" "g:Lopharia" "s:Lopharia_cinerascens_SH015098.07FU"
"OTU2834" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4039" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3110" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Capnodiales" "f:Mycosphaerellaceae" "UNKNOWN" "UNKNOWN"
"OTU4752" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Russulales" "f:Stereaceae" "g:Stereum" "UNKNOWN"
"OTU2912" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Capnodiales" "f:Schizothyriaceae" "UNKNOWN" "UNKNOWN"
"OTU3620" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Typhulaceae" "g:Typhula" "UNKNOWN"
"OTU3252" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7218" "d:Fungi" "p:Basidiomycota" "c:Tremellomycetes" "o:Tremellales" "f:Tremellaceae" "g:Cryptococcus" "UNKNOWN"
"OTU2593" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Erysiphales" "f:Erysiphaceae" "UNKNOWN" "UNKNOWN"
"OTU4652" "d:Fungi" "p:Basidiomycota" "c:Agaricostilbomycetes" "o:Agaricostilbales" "f:Kondoaceae" "g:Bensingtonia" "UNKNOWN"
"OTU2832" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1780" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Typhulaceae" "g:Typhula" "UNKNOWN"
"OTU4288" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Tricholomataceae" "g:Mycena" "s:Mycena_alba_SH214442.07FU"
"OTU1691" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3326" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Tricholomataceae" "g:Tricholoma" "UNKNOWN"
"OTU3215" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2880" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3581" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Typhulaceae" "g:Typhula" "UNKNOWN"
"OTU3957" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1183" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Russulales" "f:Stereaceae" "g:Stereum" "UNKNOWN"
"OTU2746" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Entolomataceae" "g:Entoloma" "UNKNOWN"
"OTU2229" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Typhulaceae" "g:Typhula" "UNKNOWN"
"OTU2372" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Polyporales" "f:Steccherinaceae" "g:Antrodiella" "UNKNOWN"
"OTU4154" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Typhulaceae" "g:Typhula" "s:Typhula_variabilis_SH209642.07FU"
"OTU1382" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1967" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7240" "d:Fungi" "p:Basidiomycota" "c:Cystobasidiomycetes" "o:Erythrobasidiales" "f:Erythrobasidiaceae" "g:Erythrobasidium" "s:Erythrobasidium_elongatum_SH194740.07FU"
"OTU2654" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Tricholomataceae" "g:Resupinatus" "UNKNOWN"
"OTU1548" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Trechisporales" "f:Trechisporales_fam_Incertae_sedis" "g:Sistotremastrum" "s:Sistotremastrum_guttuliferum_SH199224.07FU"
"OTU1532" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Capnodiales" "f:Teratosphaeriaceae" "g:Catenulostroma" "s:Catenulostroma_hermanusense_SH214166.07FU"
"OTU2373" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Tricholomataceae" "g:Collybia" "UNKNOWN"
"OTU4065" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Tricholomataceae" "g:Collybia" "UNKNOWN"
"OTU7246" "d:Fungi" "p:Ascomycota" "c:Lecanoromycetes" "o:Caliciales" "f:Physciaceae" "g:Physcia" "s:Physcia_stellaris_SH181748.07FU"
"OTU2431" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Polyporales" "f:Meruliaceae" "g:Bjerkandera" "s:Bjerkandera_adusta_SH197894.07FU"
"OTU4062" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1776" "d:Fungi" "p:Ascomycota" "c:Lecanoromycetes" "o:Caliciales" "f:Caliciaceae" "g:Amandinea" "s:Amandinea_punctata_SH211068.07FU"
"OTU2729" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Polyporales" "f:Meruliaceae" "UNKNOWN" "UNKNOWN"
"OTU2661" "d:Fungi" "p:Ascomycota" "c:Lecanoromycetes" "o:Lecanorales" "f:Parmeliaceae" "UNKNOWN" "UNKNOWN"
"OTU2185" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Physalacriaceae" "g:Flammulina" "UNKNOWN"
"OTU7097" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1181" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1357" "d:Fungi" "p:Ascomycota" "c:Saccharomycetes" "o:Saccharomycetales" "f:Saccharomycetales_fam_Incertae_sedis" "g:Candida" "s:Candida_railenensis_SH190091.07FU"
"OTU706" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2935" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2482" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3881" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU615" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU894" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU923" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Chaetothyriales" "f:Herpotrichiellaceae" "g:Exophiala" "UNKNOWN"
"OTU5267" "d:Fungi" "p:Ascomycota" "c:Taphrinomycetes" "o:Taphrinales" "f:Taphrinaceae" "g:Taphrina" "s:Taphrina_caerulescens_SH026553.07FU"
"OTU5194" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Togniniales" "f:Togniniaceae" "g:Phaeoacremonium" "UNKNOWN"
"OTU4176" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2860" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Togniniales" "f:Togniniaceae" "g:Phaeoacremonium" "s:Phaeoacremonium_hungaricum_SH210202.07FU"
"OTU1277" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU790" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU956" "d:Fungi" "p:Ascomycota" "c:Arthoniomycetes" "o:Lichenostigmatales" "f:Phaeococcomycetaceae" "g:Phaeococcomyces" "UNKNOWN"
"OTU1067" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2350" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4665" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4513" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Capnodiales" "f:Mycosphaerellaceae" "g:Ramularia" "UNKNOWN"
"OTU7189" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Dothideales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2296" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "f:Dermateaceae" "g:Calloria" "s:Calloria_urticae_SH529064.07FU"
"OTU340" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Phaeosphaeriaceae" "UNKNOWN" "UNKNOWN"
"OTU3544" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2247" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU984" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Capnodiales" "f:Mycosphaerellaceae" "g:Phaeothecoidiella" "s:Phaeothecoidiella_illinoisensis_SH178744.07FU"
"OTU592" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Xylariales" "f:Bartaliniaceae" "g:Bartalinia" "s:Bartalinia_robillardoides_SH206670.07FU"
"OTU1283" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1066" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "f:Helotiaceae" "g:Articulospora" "UNKNOWN"
"OTU678" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1016" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3210" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU553" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Diaporthales" "f:Gnomoniaceae" "UNKNOWN" "UNKNOWN"
"OTU2736" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5064" "d:Fungi" "p:Basidiomycota" "c:Tremellomycetes" "o:Filobasidiales" "f:Filobasidiaceae" "g:Naganishia" "s:Naganishia_friedmannii_SH206550.07FU"
"OTU4682" "d:Fungi" "p:Ascomycota" "c:Orbiliomycetes" "o:Orbiliales" "f:Orbiliaceae" "g:Orbilia" "UNKNOWN"
"OTU3955" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Diaporthales" "f:Diaporthaceae" "g:Diaporthe" "UNKNOWN"
"OTU705" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Capnodiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2294" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1768" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2639" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2952" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Psathyrellaceae" "g:Psathyrella" "UNKNOWN"
"OTU1376" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3288" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU901" "d:Fungi" "p:Ascomycota" "c:Lecanoromycetes" "o:Candelariales" "f:Candelariaceae" "g:Candelariella" "UNKNOWN"
"OTU6484" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5033" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU895" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Phacidiales" "f:Phacidiaceae" "g:Phacidium" "s:Phacidium_grevilleae_SH627048.07FU"
"OTU2061" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU797" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Chaetothyriales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1654" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1851" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3365" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2403" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1602" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2099" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7268" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2120" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7304" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1348" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Diaporthales" "f:Valsaceae" "UNKNOWN" "UNKNOWN"
"OTU4544" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7435" "d:Fungi" "p:Basidiomycota" "c:Tremellomycetes" "o:Tremellales" "f:Tremellaceae" "g:Cryptococcus" "UNKNOWN"
"OTU3857" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU998" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypocreales" "f:Nectriaceae" "UNKNOWN" "UNKNOWN"
"OTU1219" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Diaporthales" "f:Valsaceae" "UNKNOWN" "UNKNOWN"
"OTU832" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3537" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Polyporales" "f:Meruliaceae" "g:Phlebia" "s:Phlebia_radiata_SH193705.07FU"
"OTU2042" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU831" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4295" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Phaeosphaeriaceae" "UNKNOWN" "UNKNOWN"
"OTU5087" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3258" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Capnodiales" "f:Mycosphaerellaceae" "g:Ramularia" "UNKNOWN"
"OTU681" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Chaetothyriales" "f:Herpotrichiellaceae" "g:Exophiala" "UNKNOWN"
"OTU5208" "d:Fungi" "p:Basidiomycota" "c:Exobasidiomycetes" "o:Exobasidiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5046" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Polyporales" "f:Meruliaceae" "g:Phlebia" "s:Phlebia_centrifuga_SH201369.07FU"
"OTU912" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2396" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Phaeosphaeriaceae" "g:Setophoma" "s:Setophoma_vernoniae_SH207361.07FU"
"OTU3303" "d:Fungi" "p:Chytridiomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4828" "d:Fungi" "p:Chytridiomycota" "c:Rhizophlyctidomycetes" "o:Rhizophlyctidales" "f:Rhizophlyctidaceae" "g:Rhizophlyctis" "UNKNOWN"
"OTU3844" "d:Fungi" "p:Ascomycota" "c:Lecanoromycetes" "o:Ostropales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3169" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5091" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU932" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1387" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Chaetothyriales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2708" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Tricholomataceae" "g:Mycena" "UNKNOWN"
"OTU1985" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4704" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3217" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3166" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypocreales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1735" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1562" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Dothideomycetes_ord_Incertae_sedis" "f:Dothideomycetes_fam_Incertae_sedis" "g:Peltaster" "UNKNOWN"
"OTU1142" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1681" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7033" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1009" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU772" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1675" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1846" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Diaporthales" "f:Gnomoniaceae" "UNKNOWN" "UNKNOWN"
"OTU4995" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5837" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1858" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU547" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2118" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypocreales" "f:Nectriaceae" "UNKNOWN" "UNKNOWN"
"OTU2728" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU979" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
