	Domain	"Phylum	"	"Class	"	"Order	"	Family 	"Genus	"	Species
OTU11477	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11478	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11479	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Lachnospiraceae	UNKNOWN	UNKNOWN
OTU11480	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:Rhodospirillaceae	g:Elstera	s:Lacibacterium_aquatile
OTU11481	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:Rhodospirillales_Incertae_Sedis	g:Candidatus_Alysiosphaera	UNKNOWN
OTU11482	k:Bacteria	p:SHA-109	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11483	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_4	f:RB41	UNKNOWN	UNKNOWN
OTU11484	k:Bacteria	p:Cyanobacteria	c:Melainabacteria	o:Obscuribacterales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11485	k:Bacteria	p:Nitrospirae	c:Nitrospira	o:Nitrospirales	f:0319-6A21	UNKNOWN	UNKNOWN
OTU11486	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11487	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:bacteriap25	UNKNOWN	UNKNOWN
OTU11488	k:Bacteria	p:Omnitrophica	c:NPL-UPA2	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11489	k:Bacteria	p:Actinobacteria	c:Thermoleophilia	o:Gaiellales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11490	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11491	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Legionellaceae	g:Legionella	UNKNOWN
OTU11492	k:Bacteria	p:Bacteroidetes	c:Cytophagia	o:Cytophagales	f:Cytophagaceae	g:Sporocytophaga	UNKNOWN
OTU11493	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11494	k:Bacteria	p:Actinobacteria	c:Coriobacteriia	o:Coriobacteriales	f:Coriobacteriaceae	g:Atopobium	s:Atopobium_vaginae
OTU11495	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11496	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11497	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Coxiella	UNKNOWN
OTU11498	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU11499	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11500	k:Bacteria	p:Cyanobacteria	c:Melainabacteria	o:Caenarcaniphilales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11501	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11502	k:Bacteria	p:Chlorobi	c:Ignavibacteria	o:Ignavibacteriales	f:SR-FBR-L83	UNKNOWN	UNKNOWN
OTU11503	k:Bacteria	p:Actinobacteria	c:Thermoleophilia	o:Solirubrobacterales	f:0319-6M6	UNKNOWN	UNKNOWN
OTU11504	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Haliangiaceae	g:Haliangium	UNKNOWN
OTU11505	k:Archaea	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11506	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11507	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Desulfovibrionales	f:Desulfovibrionaceae	g:Desulfovibrio	s:Desulfovibrio_sp.
OTU11508	k:Bacteria	p:Elusimicrobia	c:Elusimicrobia	o:12-31	UNKNOWN	UNKNOWN	UNKNOWN
OTU11509	k:Bacteria	p:Actinobacteria	c:Coriobacteriia	o:Coriobacteriales	f:Coriobacteriaceae	g:Gordonibacter	UNKNOWN
OTU11510	k:Bacteria	p:Actinobacteria	c:Acidimicrobiia	o:Acidimicrobiales	f:Iamiaceae	g:Iamia	UNKNOWN
OTU11511	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Vulgatibacteraceae	g:Vulgatibacter	UNKNOWN
OTU11512	k:Bacteria	p:Actinobacteria	c:Acidimicrobiia	o:Acidimicrobiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11513	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11514	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11515	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Micrococcales	f:Intrasporangiaceae	g:Oryzihumus	s:Oryzihumus_sp._GT-L20
OTU11516	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Sandaracinaceae	UNKNOWN	UNKNOWN
OTU11517	k:Bacteria	p:Bacteroidetes	c:Bacteroidia	o:Bacteroidales	f:Rikenellaceae	UNKNOWN	UNKNOWN
OTU11518	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11519	k:Bacteria	p:Actinobacteria	c:Thermoleophilia	o:Solirubrobacterales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11520	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11521	k:Bacteria	p:Chloroflexi	c:S085	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11522	k:Bacteria	p:Bacteroidetes	c:Cytophagia	o:Cytophagales	f:Cytophagaceae	g:Spirosoma	UNKNOWN
OTU11523	k:Bacteria	p:Actinobacteria	c:MB-A2-108	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11524	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11525	k:Archaea	p:Thaumarchaeota	c:terrestrial_group	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11526	k:Bacteria	p:Firmicutes	c:Bacilli	o:Bacillales	f:Paenibacillaceae	g:Paenibacillus	UNKNOWN
OTU11527	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Ruminococcaceae	UNKNOWN	UNKNOWN
OTU11528	k:Bacteria	p:Planctomycetes	c:Phycisphaerae	o:Pla1_lineage	UNKNOWN	UNKNOWN	UNKNOWN
OTU11529	k:Bacteria	p:Firmicutes	c:Erysipelotrichia	o:Erysipelotrichales	f:Erysipelotrichaceae	g:Asteroleplasma	UNKNOWN
OTU11530	k:Bacteria	p:Chloroflexi	c:Ktedonobacteria	o:C0119	UNKNOWN	UNKNOWN	UNKNOWN
OTU11531	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:Mitochondria	g:Phaeodactylum_tricornutum	UNKNOWN
OTU11532	k:Bacteria	p:Chloroflexi	c:Thermomicrobia	o:JG30-KF-CM45	UNKNOWN	UNKNOWN	UNKNOWN
OTU11533	k:Bacteria	p:Cyanobacteria	c:Chloroplast	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11534	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bdellovibrionaceae	g:OM27_clade	UNKNOWN
OTU11535	k:Bacteria	p:Latescibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11536	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:Mitochondria	UNKNOWN	UNKNOWN
OTU11537	k:Bacteria	p:TM6	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11538	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11539	k:Bacteria	p:Latescibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11540	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11541	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	UNKNOWN	UNKNOWN
OTU11542	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11543	k:Bacteria	p:Armatimonadetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11544	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:UASB-TL25	UNKNOWN	UNKNOWN
OTU11545	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Desulfobacterales	f:Nitrospinaceae	UNKNOWN	UNKNOWN
OTU11546	k:Bacteria	p:Chloroflexi	c:Thermomicrobia	o:JG30-KF-CM45	UNKNOWN	UNKNOWN	UNKNOWN
OTU11547	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:DA111	UNKNOWN	UNKNOWN
OTU11548	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU11549	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU11550	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11551	k:Bacteria	p:SM2F11	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11552	k:Bacteria	p:Latescibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11553	k:Bacteria	p:TM6	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11554	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11555	k:Bacteria	p:WCHB1-60	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11556	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Neisseriales	f:Neisseriaceae	g:Kingella	UNKNOWN
OTU11557	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:NKB5	UNKNOWN	UNKNOWN	UNKNOWN
OTU11558	k:Bacteria	p:Chloroflexi	c:Anaerolineae	o:Anaerolineales	f:Anaerolineaceae	UNKNOWN	UNKNOWN
OTU11559	k:Bacteria	p:Chloroflexi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11560	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Oligoflexales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11561	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11562	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Oligoflexales	f:Oligoflexaceae	UNKNOWN	UNKNOWN
OTU11563	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11564	k:Bacteria	p:Omnitrophica	c:NPL-UPA2	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11565	k:Bacteria	p:Planctomycetes	c:Phycisphaerae	o:Phycisphaerales	f:Phycisphaeraceae	g:SM1A02	UNKNOWN
OTU11566	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11567	k:Bacteria	p:Proteobacteria	c:TA18	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11568	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11569	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU11570	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:env.OPS_17	UNKNOWN	UNKNOWN
OTU11571	k:Bacteria	p:Bacteroidetes	c:Cytophagia	o:Cytophagales	f:Cytophagaceae	g:Ohtaekwangia	UNKNOWN
OTU11572	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11573	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Sphingobacteriaceae	UNKNOWN	UNKNOWN
OTU11574	k:Bacteria	p:Chloroflexi	c:Ktedonobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11575	k:Bacteria	p:Verrucomicrobia	c:OPB35_soil_group	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11576	k:Bacteria	p:Firmicutes	c:Bacilli	o:Bacillales	f:Paenibacillaceae	g:Cohnella	UNKNOWN
OTU11577	k:Bacteria	p:TM6	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11578	k:Archaea	p:Euryarchaeota	c:Halobacteria	o:Halobacteriales	f:Halobacteriaceae	g:Halovivax	s:Halovivax_limisalsi
OTU11579	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11580	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Sandaracinaceae	UNKNOWN	UNKNOWN
OTU11581	k:Bacteria	p:Chloroflexi	c:Chloroflexia	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11582	k:Bacteria	p:Cyanobacteria	c:ML635J-21	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11583	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11584	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11585	k:Bacteria	p:Hydrogenedentes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11586	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Planctomyces	UNKNOWN
OTU11587	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11588	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11589	k:Bacteria	p:Planctomycetes	c:OM190	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11590	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Sandaracinaceae	UNKNOWN	UNKNOWN
OTU11591	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11592	k:Bacteria	p:Fibrobacteres	c:Fibrobacteria	o:Fibrobacterales	f:Fibrobacteraceae	UNKNOWN	UNKNOWN
OTU11593	k:Bacteria	p:Firmicutes	c:Bacilli	o:Bacillales	f:Paenibacillaceae	g:Paenibacillus	UNKNOWN
OTU11594	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_6	UNKNOWN	UNKNOWN	UNKNOWN
OTU11595	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:BD2-11_terrestrial_group	UNKNOWN	UNKNOWN	UNKNOWN
OTU11596	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11597	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Oligoflexales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11598	k:Archaea	p:Euryarchaeota	c:Thermoplasmata	o:Thermoplasmatales	f:Marine_Group_II	UNKNOWN	UNKNOWN
OTU11599	k:Bacteria	p:Proteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11600	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Gemmata	UNKNOWN
OTU11601	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Legionellaceae	g:Legionella	UNKNOWN
OTU11602	k:Bacteria	p:Proteobacteria	c:TA18	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11603	k:Bacteria	p:Microgenomates	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11604	k:Bacteria	p:Chlorobi	c:Ignavibacteria	o:Ignavibacteriales	f:BSV26	UNKNOWN	UNKNOWN
OTU11605	k:Bacteria	p:Chloroflexi	c:Anaerolineae	o:Anaerolineales	f:Anaerolineaceae	UNKNOWN	UNKNOWN
OTU11606	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Lachnospiraceae	UNKNOWN	UNKNOWN
OTU11607	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Polyangiaceae	g:Sorangium	UNKNOWN
OTU11608	k:Bacteria	p:Bacteroidetes	c:Cytophagia	o:Cytophagales	f:Cytophagaceae	UNKNOWN	UNKNOWN
OTU11609	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11610	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	UNKNOWN	UNKNOWN
OTU11611	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11612	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:Hyphomicrobiaceae	UNKNOWN	UNKNOWN
OTU11613	k:Bacteria	p:Elusimicrobia	c:Elusimicrobia	o:Lineage_IIa	UNKNOWN	UNKNOWN	UNKNOWN
OTU11614	k:Bacteria	p:Microgenomates	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11615	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_3	f:Unknown_Family	g:Bryobacter	UNKNOWN
OTU11616	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Haliangiaceae	g:Haliangium	UNKNOWN
OTU11617	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Micrococcales	f:Micrococcaceae	UNKNOWN	UNKNOWN
OTU11618	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11619	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:Mitochondria	UNKNOWN	UNKNOWN
OTU11620	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU11621	k:Bacteria	p:Firmicutes	c:Bacilli	o:Bacillales	f:Bacillaceae	g:Bacillus	UNKNOWN
OTU11622	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11623	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	UNKNOWN	UNKNOWN
OTU11624	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bdellovibrionaceae	g:Bdellovibrio	UNKNOWN
OTU11625	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:BIrii41	UNKNOWN	UNKNOWN
OTU11626	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11627	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11628	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11629	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Eubacteriaceae	UNKNOWN	UNKNOWN
OTU11630	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	g:Gemmatimonas	UNKNOWN
OTU11631	k:Bacteria	p:Chloroflexi	c:Anaerolineae	o:Anaerolineales	f:Anaerolineaceae	g:Anaerolinea	UNKNOWN
OTU11632	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:P3OB-42	UNKNOWN	UNKNOWN
OTU11633	k:Bacteria	p:Chloroflexi	c:TK10	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11634	k:Bacteria	p:Actinobacteria	c:Acidimicrobiia	o:Acidimicrobiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11635	k:Bacteria	p:Bacteroidetes	c:Flavobacteriia	o:Flavobacteriales	f:Cryomorphaceae	g:Crocinitomix	UNKNOWN
OTU11636	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11637	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11638	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:KD3-10	UNKNOWN	UNKNOWN
OTU11639	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Nitrosomonadales	f:Nitrosomonadaceae	UNKNOWN	UNKNOWN
OTU11640	k:Bacteria	p:Planctomycetes	c:Phycisphaerae	o:Phycisphaerales	f:Phycisphaeraceae	g:I-8	UNKNOWN
OTU11641	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU11642	k:Bacteria	p:Chloroflexi	c:Chloroflexia	o:Chloroflexales	f:Chloroflexaceae	g:Chloronema	UNKNOWN
OTU11643	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Sphingobacteriaceae	UNKNOWN	UNKNOWN
OTU11644	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Oligoflexales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11645	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU11646	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:GR-WP33-30	UNKNOWN	UNKNOWN	UNKNOWN
OTU11647	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11648	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:bacteriap25	UNKNOWN	UNKNOWN
OTU11649	k:Bacteria	p:Firmicutes	c:Bacilli	o:Bacillales	f:Paenibacillaceae	g:Paenibacillus	UNKNOWN
OTU11650	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11651	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:Acetobacteraceae	g:Humitalea	s:Roseomonas_sp._S-NB-12
OTU11652	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11653	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	UNKNOWN	UNKNOWN
OTU11654	k:Bacteria	p:Verrucomicrobia	c:OPB35_soil_group	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11655	k:Bacteria	p:Armatimonadetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11656	k:Archaea	p:Thaumarchaeota	c:Soil_Crenarchaeotic_Group[SCG]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11657	k:Bacteria	p:Planctomycetes	c:Phycisphaerae	o:WD2101_soil_group	UNKNOWN	UNKNOWN	UNKNOWN
OTU11658	k:Bacteria	p:Cyanobacteria	c:Melainabacteria	o:Obscuribacterales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11659	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	f:Simkaniaceae	g:Candidatus_Rhabdochlamydia	UNKNOWN
OTU11660	k:Bacteria	p:Actinobacteria	c:Thermoleophilia	o:Solirubrobacterales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11661	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11662	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Oceanospirillales	f:OM182_clade	UNKNOWN	UNKNOWN
OTU11663	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11664	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:mle1-27	UNKNOWN	UNKNOWN
OTU11665	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:Mitochondria	g:Auxenochlorella_protothecoides	UNKNOWN
OTU11666	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Propionibacteriales	f:Nocardioidaceae	g:Marmoricola	UNKNOWN
OTU11667	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	UNKNOWN	UNKNOWN	UNKNOWN
OTU11668	k:Bacteria	p:Planctomycetes	c:vadinHA49	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11669	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bdellovibrionaceae	g:Bdellovibrio	UNKNOWN
OTU11670	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU11671	k:Bacteria	p:Actinobacteria	c:Coriobacteriia	o:Coriobacteriales	f:Coriobacteriaceae	g:Atopobium	UNKNOWN
OTU11672	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Pir4_lineage	s:planctomycete_DDSe3021
OTU11673	k:Bacteria	p:Planctomycetes	c:Phycisphaerae	o:WD2101_soil_group	UNKNOWN	UNKNOWN	UNKNOWN
OTU11674	k:Bacteria	p:Proteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
